Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,12 Mar 2026 10:18 AM,12 Mar 2026 9:40 AM,GrabFood,Payment ,,Transferred,4588926016sp00000000000000000000,,,,00182011081-C73VSFVEHCKHBE,GF-738,A-937E3KMWX5DAAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYHNTEHHTSW,13 Mar 2026 9:13 AM,21.4,0,0,,,,0,0,,0,0,21.4,,,,0,,,-6.47,0,0,0,0,14.93,,,,,-0.48,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,12 Mar 2026 8:40 AM,12 Mar 2026 7:48 AM,GrabFood,Payment ,,Transferred,4588740199sp00000000000000000000,,,,001362051036-C73VRLETEPUZPE,GF-550,A-9373PRCW2WL9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYHNTEHHTSW,13 Mar 2026 9:13 AM,129.55,0,0,,,,-4,0,,0,0,125.55,,,,0,,,-37.97,0,0,0,0,87.58,,,,,-2.81,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,11 Mar 2026 1:06 PM,11 Mar 2026 1:06 PM,GrabFood,Adjustment ,Deduction - Eater Compensation,Transferred,4586301384sp00000000000000000000,4586242994sp00000000000000000000,,,00174207999-C73VALKKKECUTT,GF-966,A-933PXPMWWQ5RAV,,Auto-Chargeback,Cashless,,,,,,,,SMYYQNZ1U9IL,12 Mar 2026 9:01 AM,-7.9,,,,,,,,,,,,,,,,,,,,,,,-7.9,,,,,,,,,,Caj balik kerana insiden pelanggan pada 11-03-2026*,Missing- or wrong items,Missing item(s),Roast Chicken Thigh Siew Yoke Rice,,You can't appeal because sla is passed
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,11 Mar 2026 12:51 PM,11 Mar 2026 12:22 PM,GrabFood,Payment ,,Transferred,4586242994sp00000000000000000000,4586301384sp00000000000000000000,,,00174207999-C73VALKKKECUTT,GF-966,A-933PXPMWWQ5RAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYYQNZ1U9IL,12 Mar 2026 9:01 AM,32.5,0,0,,,,0,0,,0,0,32.5,,,,0,,,-9.83,0,0,0,0,22.67,,,,,-0.73,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,11 Mar 2026 11:29 AM,11 Mar 2026 9:41 AM,GrabFood,Payment ,,Transferred,4585944630sp00000000000000000000,,,,00164876050-C73UVN2HRE43AE,GF-999F,A-933ABVMG2JUTAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYYQNZ1U9IL,12 Mar 2026 9:01 AM,5.3,0,0,,,,0,0,,0,0,5.3,,,,0,,,-1.6,0,0,0,0,3.7,,,,,-0.12,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,11 Mar 2026 11:24 AM,11 Mar 2026 10:46 AM,GrabFood,Payment ,,Transferred,4585931247sp00000000000000000000,,,,001188761578-C73UV6M2JY5FJ2,GF-180,A-933G8VLW3DS8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYYQNZ1U9IL,12 Mar 2026 9:01 AM,18.3,0,0,,,,0,0,,0,0,18.3,,,,0,,,-5.53,0,0,0,0,12.77,,,,,-0.41,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,11 Mar 2026 11:14 AM,11 Mar 2026 10:34 AM,GrabFood,Payment ,,Transferred,4585902979sp00000000000000000000,,,,001751537575-C73UV3D3RUEFDE,GF-054,A-933F6SWWWRDLAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYYQNZ1U9IL,12 Mar 2026 9:01 AM,14.5,0,0,,,,0,0,,0,0,14.5,,,,0,,,-4.38,0,0,0,0,10.12,,,,,-0.32,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,11 Mar 2026 7:52 AM,11 Mar 2026 7:10 AM,GrabFood,Payment ,,Transferred,4585564785sp00000000000000000000,,,,00153148015-C73UTTVBA7WCJE,GF-546,A-932SH9WGWAOVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYYQNZ1U9IL,12 Mar 2026 9:01 AM,21.4,0,0,,,,0,0,,0,0,21.4,,,,0,,,-6.47,0,0,0,0,14.93,,,,,-0.48,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,9 Mar 2026 8:55 AM,9 Mar 2026 8:06 AM,GrabFood,Payment ,,Transferred,4579586834sp00000000000000000000,,,,001682921656-C73TCVAARYBJJJ,GF-267,A-92QPVQLWW5QOAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYE5GMSWNSM,10 Mar 2026 9:12 AM,102.4,0,0,,,,-4,0,,0,0,98.4,,,,0,,,-29.76,0,0,0,0,68.64,,,,,-2.2,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,9 Mar 2026 8:12 AM,9 Mar 2026 7:31 AM,GrabFood,Payment ,,Transferred,4579535074sp00000000000000000000,,,,00166312853-C73TCKXYRZAUBA,GF-689,A-92QMPXEGWUO4AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYE5GMSWNSM,10 Mar 2026 9:12 AM,27.65,0,0,,,,0,0,,0,0,27.65,,,,0,,,-8.36,0,0,0,0,19.29,,,,,-0.62,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,9 Mar 2026 7:59 AM,9 Mar 2026 7:26 AM,GrabFood,Payment ,,Transferred,4579520434sp00000000000000000000,,,,001518325849-C73TCJ6WJTLJTE,GF-745,A-92QMA93WWKQDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYE5GMSWNSM,10 Mar 2026 9:12 AM,14.7,0,0,,,,0,0,,0,0,14.7,,,,0,,,-4.45,0,0,0,0,10.25,,,,,-0.33,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,9 Mar 2026 7:52 AM,9 Mar 2026 6:53 AM,GrabFood,Payment ,,Transferred,4579514411sp00000000000000000000,,,,0010861274-C73TCBBFRFW3CX,GF-732,A-92QJA6HWX5GWAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYE5GMSWNSM,10 Mar 2026 9:12 AM,30.4,0,0,,,,0,0,,0,0,30.4,,,,0,,,-9.19,0,0,0,0,21.21,,,,,-0.68,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,9 Mar 2026 7:15 AM,9 Mar 2026 6:26 AM,GrabFood,Payment ,,Transferred,4579483148sp00000000000000000000,,,,001563589528-C73TBCAXEP5GVE,GF-358,A-92QGRGLWWBGQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYE5GMSWNSM,10 Mar 2026 9:12 AM,24.75,0,0,,,,0,0,,0,0,24.75,,,,0,,,-7.48,0,0,0,0,17.27,,,,,-0.55,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 2:55 PM,8 Mar 2026 2:24 PM,GrabFood,Payment ,,Transferred,4577501971sp00000000000000000000,,,,0014089838-C73KLECBUEDJNN,GF-257,A-92NOMJ9GWNF9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,23,0,0,,,,0,0,,0,0,23,,,,0,,,-6.96,0,0,0,0,16.04,,,,,-0.52,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 1:02 PM,8 Mar 2026 12:32 PM,GrabFood,Payment ,,Transferred,4577138684sp00000000000000000000,,,,00179302056-C73KJT5APBVEDE,GF-334,A-92NEGBVGX8JSAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,31,0,0,,,,0,0,,0,0,31,,,,0,,,-9.37,0,0,0,0,21.63,,,,,-0.69,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 1:00 PM,8 Mar 2026 12:43 PM,GrabFood,Payment ,,Transferred,4577134766sp00000000000000000000,,,,00119652448-C73KJXBBJF2BSA,GF-014,A-92NFGKAWWNMWAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,28.3,0,0,,,,0,0,,0,0,28.3,,,,0,,,-8.56,0,0,0,0,19.74,,,,,-0.63,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 12:36 PM,8 Mar 2026 11:53 AM,GrabFood,Payment ,,Transferred,4577049053sp00000000000000000000,,,,00194823661-C73KJGNTWETJJ6,GF-166,A-92NASLBG2E2NAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,58.75,0,0,,,,-4,0,,0,0,54.75,,,,0,,,-16.56,0,0,0,0,38.19,,,,,-1.23,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 11:25 AM,8 Mar 2026 10:52 AM,GrabFood,Payment ,,Transferred,4576818131sp00000000000000000000,,,,001704463160-C73KHA4UGRKKLX,GF-079,A-92N5AUAWXAU8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,22.8,0,0,,,,0,0,,0,0,22.8,,,,0,,,-6.89,0,0,0,0,15.91,,,,,-0.51,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 10:20 AM,8 Mar 2026 9:39 AM,GrabFood,Payment ,,Transferred,4576669434sp00000000000000000000,,,,001938297153-C73KGRNGLCDDSE,GF-519,A-92MULQ9WX73RAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,55.6,0,0,,,,-4,0,,0,0,51.6,,,,0,,,-15.6,0,0,0,0,36,,,,,-1.16,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 10:12 AM,8 Mar 2026 9:42 AM,GrabFood,Payment ,,Transferred,4576653070sp00000000000000000000,,,,001780516804-C73KGTKXJAXYJT,GF-521,A-92MUTXBGW3F9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,31.55,0,0,,,,0,0,,0,0,31.55,,,,0,,,-9.54,0,0,0,0,22.01,,,,,-0.71,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,8 Mar 2026 8:26 AM,8 Mar 2026 7:49 AM,GrabFood,Payment ,,Transferred,4576473161sp00000000000000000000,,,,001652237534-C73KE65VL7BXKE,GF-978,A-92MKISXWW3F9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYEFQXJY7XC,9 Mar 2026 9:33 AM,64.05,0,0,,,,-4,0,,0,0,60.05,,,,0,,,-18.16,0,0,0,0,41.89,,,,,-1.35,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,7 Mar 2026 1:20 PM,7 Mar 2026 12:33 PM,GrabFood,Payment ,,Transferred,4573945926sp00000000000000000000,,,,0011805829-C73JMAACMA5XA2,GF-064,A-92JANLGGWRRJAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYVREI8QFYL,8 Mar 2026 9:08 AM,34.7,0,0,,,,0,0,,0,0,34.7,,,,0,,,-10.49,0,0,0,0,24.21,,,,,-0.78,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,7 Mar 2026 12:23 PM,7 Mar 2026 11:40 AM,GrabFood,Payment ,,Transferred,4573699609sp00000000000000000000,,,,001323547244-C73JLVCTMFMTL2,GF-393,A-92J7MDLGX9B5AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SMYVREI8QFYL,8 Mar 2026 9:08 AM,13.33,0,0,,,,0,0,,0,0,13.33,,,,0,,,-4.03,0,0,0,0,9.3,,,,,-0.3,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,7 Mar 2026 12:09 PM,7 Mar 2026 11:20 AM,GrabFood,Payment ,,Transferred,4573644818sp00000000000000000000,,,,001393165883-C73JLPVHAPM1JT,GF-279,A-92J42VSGWXV4AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYVREI8QFYL,8 Mar 2026 9:08 AM,57.3,0,0,,,,-4,0,,0,0,53.3,,,,0,,,-16.12,0,0,0,0,37.18,,,,,-1.19,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,7 Mar 2026 10:44 AM,7 Mar 2026 9:49 AM,GrabFood,Payment ,,Transferred,4573349218sp00000000000000000000,,,,001287973454-C73JKANVGKBKRN,GF-090,A-92IROKSGWIA3AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYVREI8QFYL,8 Mar 2026 9:08 AM,22.8,0,0,,,,0,0,,0,0,22.8,,,,0,,,-6.89,0,0,0,0,15.91,,,,,-0.51,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,7 Mar 2026 8:52 AM,7 Mar 2026 8:18 AM,GrabFood,Payment ,,Transferred,4573103235sp00000000000000000000,,,,001428893054-C73JJKXBLRBCRX,GF-570,A-92IJBI7W2RRJAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYVREI8QFYL,8 Mar 2026 9:08 AM,14.7,0,0,,,,0,0,,0,0,14.7,,,,0,,,-4.45,0,0,0,0,10.25,,,,,-0.33,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,7 Mar 2026 8:16 AM,7 Mar 2026 7:37 AM,GrabFood,Payment ,,Transferred,4573022014sp00000000000000000000,,,,001848727825-C73JJAUFWEC2TJ,GF-430,A-92IFJLEGXDIIAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYVREI8QFYL,8 Mar 2026 9:08 AM,93.7,0,0,,,,-4,0,,0,0,89.7,,,,0,,,-27.12,0,0,0,0,62.58,,,,,-2.01,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 2:02 PM,6 Mar 2026 1:40 PM,GrabFood,Payment ,,Transferred,4570687284sp00000000000000000000,,,,00184692961-C73HRYVCGUEEJN,GF-595,A-92FD25GWWSS9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,10.6,0,0,,,,0,0,,0,0,10.6,,,,0,,,-3.21,0,0,0,0,7.39,,,,,-0.24,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 12:45 PM,6 Mar 2026 11:45 AM,GrabFood,Payment ,,Transferred,4570416712sp00000000000000000000,,,,001443802506-C73HPB4DJUTKFE,GF-259,A-92F2HAWW2MH8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,14.5,0,0,,,,0,0,,0,0,14.5,,,,0,,,-4.38,0,0,0,0,10.12,,,,,-0.32,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 12:13 PM,6 Mar 2026 11:30 AM,GrabFood,Payment ,,Transferred,4570286421sp00000000000000000000,,,,00184536443-C73HN8BWBEVYHE,GF-724,A-92FX4RJW3EEUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,29.5,0,0,,,,0,0,,0,0,29.5,,,,0,,,-8.92,0,0,0,0,20.58,,,,,-0.66,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 11:50 AM,6 Mar 2026 10:49 AM,GrabFood,Payment ,,Transferred,4570201071sp00000000000000000000,,,,00140726143-C73HNX5CRFKCGN,"GF-505, GF-305","A-92ETC88GX7CBAV, A-92ETCRRGWI99AV",GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,168.99,0,0,,,,-4,0,,0,0,164.99,,,,0,,,-49.89,0,0,0,0,115.1,,,,,-3.7,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 10:22 AM,6 Mar 2026 9:47 AM,GrabFood,Payment ,,Transferred,4569958777sp00000000000000000000,,,,00138262856-C73HNFWAFCAHVT,GF-762,A-92ENNEIWW4I7AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,31.8,0,0,,,,0,0,,0,0,31.8,,,,0,,,-9.62,0,0,0,0,22.18,,,,,-0.71,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 10:19 AM,6 Mar 2026 9:44 AM,GrabFood,Payment ,,Transferred,4569952946sp00000000000000000000,,,,00190698738-C73HNFCXJJMKRE,GF-242,A-92ENDRTWX5TMAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,20.8,0,0,,,,0,0,,0,0,20.8,,,,0,,,-6.29,0,0,0,0,14.51,,,,,-0.47,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,6 Mar 2026 9:15 AM,6 Mar 2026 8:40 AM,GrabFood,Payment ,,Transferred,4569830037sp00000000000000000000,,,,00150882052-C73HL7V2CPV2T6,GF-956,A-92EHKX5GWJUQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYAWYRI2JBW,7 Mar 2026 7:32 AM,21.8,0,0,,,,0,0,,0,0,21.8,,,,0,,,-6.59,0,0,0,0,15.21,,,,,-0.49,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 1:23 PM,5 Mar 2026 12:36 PM,GrabFood,Payment ,,Transferred,4567408748sp00000000000000000000,,,,0019006617-C73GTX5JJ7KANX,GF-076,A-92B3A8IGWVDNAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,18.13,0,0,,,,0,0,,0,0,18.13,,,,0,,,-5.48,0,0,0,0,12.65,,,,,-0.41,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 1:09 PM,5 Mar 2026 12:17 PM,GrabFood,Payment ,,Transferred,4567355074sp00000000000000000000,,,,001942636399-C73GTTVFNPLANX,GF-387,A-92BXJE5WWF5TAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,24,0,0,,,,0,0,,0,0,24,,,,0,,,-7.26,0,0,0,0,16.74,,,,,-0.54,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 12:22 PM,5 Mar 2026 11:52 AM,GrabFood,Payment ,,Transferred,4567171597sp00000000000000000000,,,,001142695597-C73GTK3ESAWVEA,GF-445,A-92AV95SW2RU7AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,23.3,0,0,,,,0,0,,0,0,23.3,,,,0,,,-7.05,0,0,0,0,16.25,,,,,-0.52,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 8:46 AM,5 Mar 2026 8:00 AM,GrabFood,Payment ,,Transferred,4566650875sp00000000000000000000,,,,001385085968-C73GPCCKV6TJVN,GF-440,A-92AA3MFGWDL9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,63.55,0,0,,,,-4,0,,0,0,59.55,,,,0,,,-18.01,0,0,0,0,41.54,,,,,-1.33,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 8:03 AM,5 Mar 2026 7:27 AM,GrabFood,Payment ,,Transferred,4566599911sp00000000000000000000,,,,00199845013-C73GN4CWKE5WEN,GF-835,A-92A726TGW4V9AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,27.65,0,0,,,,0,0,,0,0,27.65,,,,0,,,-8.36,0,0,0,0,19.29,,,,,-0.62,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 7:33 AM,5 Mar 2026 6:53 AM,GrabFood,Payment ,,Transferred,4566570234sp00000000000000000000,,,,001918936708-C73GNU6HDCATJ2,GF-326,A-92A3TABGWRR2AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,36.6,0,0,,,,0,0,,0,0,36.6,,,,0,,,-11.07,0,0,0,0,25.53,,,,,-0.82,0,,,,,,,,,
Restoran Desa Steamboat,6e97a62f-49f8-429d-afed-748e2cacda7e,Restoran Desa Petaling - Desa Petaling [Non-Halal],542be112-bf93-4d27-ab24-52008e7f9ce5,5 Mar 2026 6:46 AM,5 Mar 2026 6:06 AM,GrabFood,Payment ,,Transferred,4566534829sp00000000000000000000,,,,001127378752-C73GNJAJTXB1R2,GF-811,A-929VLL4WXAPVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SMYZRS4JFSWG,6 Mar 2026 10:05 AM,9.6,0,0,,,,0,0,,0,0,9.6,,,,0,,,-2.9,0,0,0,0,6.7,,,,,-0.21,0,,,,,,,,,
